Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
06.10.2017 05:48:00;-0.24;-0.19;-0.50;-0.24;287.68;14.53;-19.76;-16.55;353.03;359.49;83.74;-3.22;-6.45;-9.67;
06.10.2017 05:49:00;-0.25;-0.19;-0.49;-0.24;287.73;14.58;-20.04;-16.34;354.05;359.67;81.57;-3.69;-5.62;-9.32;
06.10.2017 05:50:00;-0.25;-0.19;-0.49;-0.24;287.77;14.62;-19.87;-16.48;354.16;359.57;82.95;-3.39;-5.41;-8.80;
06.10.2017 05:51:00;-0.24;-0.19;-0.49;-0.24;287.82;14.67;-19.34;-16.78;354.12;359.94;86.82;-2.56;-5.81;-8.37;
06.10.2017 05:52:00;-0.24;-0.19;-0.50;-0.24;287.85;14.70;-19.11;-16.64;353.49;359.59;87.05;-2.48;-6.10;-8.58;
06.10.2017 05:53:00;-0.24;-0.20;-0.52;-0.24;287.87;14.72;-19.61;-17.28;352.64;359.58;88.15;-2.32;-6.95;-9.27;
06.10.2017 05:54:00;-0.24;-0.20;-0.48;-0.24;287.84;14.69;-19.79;-17.80;355.04;359.64;89.96;-1.99;-4.60;-6.58;
06.10.2017 05:55:00;-0.24;-0.20;-0.48;-0.24;287.87;14.72;-19.45;-17.57;355.03;359.92;90.34;-1.88;-4.89;-6.77;
06.10.2017 05:56:00;-0.24;-0.20;-0.49;-0.24;287.91;14.76;-19.38;-17.29;354.66;359.90;89.23;-2.09;-5.24;-7.33;
06.10.2017 05:57:00;-0.24;-0.20;-0.50;-0.24;287.93;14.78;-19.48;-17.16;354.33;359.98;88.12;-2.32;-5.66;-7.97;
06.10.2017 05:58:00;-0.25;-0.20;-0.48;-0.24;287.93;14.78;-20.27;-17.66;355.63;360.04;87.09;-2.62;-4.41;-7.03;
06.10.2017 05:59:00;-0.24;-0.20;-0.48;-0.24;287.93;14.78;-19.80;-17.46;355.66;360.00;88.18;-2.34;-4.34;-6.68;
06.10.2017 06:00:00;-0.25;-0.20;-0.47;-0.24;287.92;14.77;-19.93;-17.48;355.88;360.00;87.74;-2.45;-4.12;-6.57;
06.10.2017 06:01:00;-0.24;-0.20;-0.47;-0.24;287.90;14.75;-19.79;-17.54;355.88;360.10;88.65;-2.25;-4.22;-6.47;
06.10.2017 06:02:00;-0.24;-0.20;-0.48;-0.24;287.87;14.72;-19.67;-17.84;355.23;359.90;90.73;-1.82;-4.67;-6.49;
06.10.2017 06:03:00;-0.24;-0.20;-0.48;-0.24;287.88;14.73;-19.43;-17.56;355.02;359.85;90.41;-1.86;-4.83;-6.70;
06.10.2017 06:04:00;-0.23;-0.19;-0.49;-0.24;287.93;14.78;-18.86;-17.00;354.84;360.28;90.12;-1.86;-5.44;-7.30;
06.10.2017 06:05:00;-0.23;-0.19;-0.49;-0.25;287.96;14.81;-18.22;-16.68;355.00;359.69;91.53;-1.54;-4.69;-6.23;
06.10.2017 06:06:00;-0.24;-0.20;-0.49;-0.25;288.01;14.86;-19.22;-17.36;355.39;359.87;90.36;-1.86;-4.49;-6.35;
06.10.2017 06:07:00;-0.24;-0.20;-0.49;-0.25;288.05;14.90;-19.48;-17.12;355.13;360.19;87.85;-2.37;-5.06;-7.43;
06.10.2017 06:08:00;-0.24;-0.20;-0.50;-0.25;288.06;14.91;-19.54;-17.49;354.68;360.01;89.51;-2.05;-5.32;-7.37;
06.10.2017 06:09:00;-0.24;-0.20;-0.50;-0.25;288.05;14.90;-19.59;-17.52;354.87;359.98;89.42;-2.07;-5.11;-7.18;
06.10.2017 06:10:00;-0.24;-0.21;-0.49;-0.25;288.01;14.86;-19.61;-17.95;355.07;359.99;91.57;-1.65;-4.92;-6.57;
06.10.2017 06:11:00;-0.24;-0.20;-0.49;-0.24;288.00;14.85;-19.62;-17.82;355.43;360.24;90.85;-1.80;-4.81;-6.60;
06.10.2017 06:12:00;-0.23;-0.20;-0.49;-0.25;288.03;14.88;-18.92;-17.14;355.02;360.30;90.61;-1.77;-5.28;-7.05;
06.10.2017 06:13:00;-0.23;-0.20;-0.49;-0.25;288.01;14.86;-18.98;-17.30;355.00;360.14;91.12;-1.69;-5.14;-6.83;
06.10.2017 06:14:00;-0.23;-0.20;-0.49;-0.25;288.05;14.90;-18.76;-17.39;355.48;360.22;92.71;-1.37;-4.75;-6.12;
06.10.2017 06:15:00;-0.23;-0.20;-0.49;-0.25;288.08;14.93;-18.66;-17.58;355.30;360.49;94.25;-1.08;-5.19;-6.26;
06.10.2017 06:16:00;-0.23;-0.20;-0.50;-0.25;288.11;14.96;-18.63;-17.19;355.40;360.44;92.30;-1.44;-5.04;-6.48;
06.10.2017 06:17:00;-0.23;-0.19;-0.51;-0.25;288.14;14.99;-18.26;-16.82;354.86;360.27;92.12;-1.44;-5.41;-6.85;
06.10.2017 06:18:00;-0.22;-0.19;-0.51;-0.25;288.17;15.02;-18.18;-16.74;354.99;360.25;92.05;-1.45;-5.26;-6.71;
06.10.2017 06:19:00;-0.23;-0.20;-0.50;-0.25;288.14;14.99;-18.62;-17.56;354.93;360.04;94.33;-1.06;-5.11;-6.17;
06.10.2017 06:20:00;-0.22;-0.20;-0.51;-0.25;288.13;14.98;-18.18;-17.46;354.42;360.27;96.05;-0.72;-5.85;-6.58;
06.10.2017 06:21:00;-0.23;-0.20;-0.50;-0.25;288.10;14.95;-18.42;-17.63;354.71;360.18;95.68;-0.80;-5.47;-6.27;
06.10.2017 06:22:00;-0.23;-0.20;-0.50;-0.25;288.12;14.97;-18.22;-17.41;355.23;360.25;95.55;-0.81;-5.02;-5.83;
06.10.2017 06:23:00;-0.22;-0.19;-0.50;-0.25;288.15;15.00;-17.67;-16.89;355.62;360.28;95.61;-0.78;-4.65;-5.43;
06.10.2017 06:24:00;-0.22;-0.20;-0.50;-0.25;288.13;14.98;-17.73;-17.65;355.45;360.11;99.57;-0.08;-4.67;-4.74;
06.10.2017 06:25:00;-0.23;-0.20;-0.49;-0.25;288.16;15.01;-18.36;-17.54;355.82;360.45;95.55;-0.82;-4.63;-5.45;
06.10.2017 06:26:00;-0.23;-0.20;-0.50;-0.25;288.17;15.02;-18.47;-17.10;355.70;360.50;92.56;-1.37;-4.80;-6.18;
06.10.2017 06:27:00;-0.22;-0.20;-0.49;-0.25;288.18;15.03;-18.16;-17.30;356.06;360.32;95.28;-0.86;-4.25;-5.12;
06.10.2017 06:28:00;-0.21;-0.20;-0.49;-0.25;288.21;15.06;-17.30;-17.12;356.01;360.61;99.00;-0.18;-4.60;-4.78;
06.10.2017 06:29:00;-0.21;-0.19;-0.51;-0.25;288.20;15.05;-16.87;-16.94;354.96;360.45;100.39;0.06;-5.49;-5.43;
06.10.2017 06:30:00;-0.21;-0.20;-0.51;-0.25;288.23;15.08;-17.00;-17.14;355.05;360.52;100.84;0.14;-5.47;-5.33;
06.10.2017 06:31:00;-0.21;-0.20;-0.52;-0.25;288.26;15.11;-16.65;-17.29;354.77;360.61;103.85;0.64;-5.84;-5.20;
06.10.2017 06:32:00;-0.19;-0.19;-0.52;-0.25;288.32;15.17;-15.71;-16.42;354.69;360.83;104.50;0.71;-6.14;-5.43;
06.10.2017 06:33:00;-0.20;-0.19;-0.53;-0.26;288.37;15.22;-15.80;-16.40;354.67;360.72;103.79;0.60;-6.05;-5.45;
06.10.2017 06:34:00;-0.19;-0.20;-0.53;-0.26;288.36;15.21;-15.40;-17.13;354.37;360.43;111.24;1.73;-6.05;-4.32;
06.10.2017 06:35:00;-0.18;-0.20;-0.53;-0.26;288.36;15.21;-14.94;-17.60;353.99;360.45;117.78;2.66;-6.46;-3.81;
06.10.2017 06:36:00;-0.19;-0.20;-0.53;-0.26;288.42;15.27;-15.54;-17.08;354.48;360.67;110.00;1.55;-6.19;-4.65;
06.10.2017 06:37:00;-0.19;-0.19;-0.53;-0.26;288.46;15.31;-14.99;-16.88;354.58;360.47;112.65;1.90;-5.89;-3.99;
06.10.2017 06:38:00;-0.20;-0.20;-0.53;-0.26;288.46;15.31;-16.04;-17.25;354.78;360.69;107.68;1.21;-5.91;-4.70;
06.10.2017 06:39:00;-0.20;-0.20;-0.52;-0.26;288.43;15.28;-16.21;-17.58;355.21;360.46;108.57;1.38;-5.25;-3.87;
06.10.2017 06:40:00;-0.19;-0.20;-0.53;-0.26;288.39;15.24;-15.43;-17.54;354.67;360.51;113.65;2.11;-5.84;-3.74;
06.10.2017 06:41:00;-0.19;-0.20;-0.53;-0.26;288.37;15.22;-15.20;-17.04;354.61;360.52;112.09;1.84;-5.91;-4.07;
06.10.2017 06:42:00;-0.19;-0.20;-0.52;-0.26;288.35;15.20;-15.53;-17.44;354.79;360.56;112.30;1.91;-5.77;-3.87;
06.10.2017 06:43:00;-0.17;-0.19;-0.52;-0.26;288.36;15.21;-14.11;-16.89;354.89;360.66;119.81;2.77;-5.77;-2.99;
06.10.2017 06:44:00;-0.15;-0.19;-0.53;-0.26;288.37;15.22;-12.13;-16.37;354.30;360.77;135.40;4.24;-6.47;-2.23;
06.10.2017 06:45:00;-0.13;-0.18;-0.53;-0.26;288.38;15.23;-10.91;-15.98;354.46;360.87;146.56;5.07;-6.41;-1.34;
06.10.2017 06:46:00;-0.14;-0.19;-0.53;-0.26;288.35;15.20;-11.12;-16.22;354.53;360.28;145.89;5.10;-5.75;-0.65;
06.10.2017 06:47:00;-0.13;-0.19;-0.54;-0.26;288.38;15.23;-10.76;-16.33;353.92;360.61;151.89;5.57;-6.69;-1.12;
06.10.2017 06:48:00;-0.13;-0.18;-0.54;-0.26;288.41;15.26;-10.36;-16.13;353.62;360.82;155.81;5.78;-7.20;-1.42;
06.10.2017 06:49:00;-0.12;-0.18;-0.54;-0.26;288.43;15.28;-9.88;-16.02;353.85;360.71;162.33;6.14;-6.86;-0.71;
06.10.2017 06:50:00;-0.12;-0.19;-0.54;-0.26;288.44;15.29;-9.61;-16.44;354.09;360.85;171.48;6.83;-6.75;0.08;
06.10.2017 06:51:00;-0.11;-0.18;-0.54;-0.26;288.48;15.33;-8.72;-15.68;353.97;361.16;179.98;6.97;-7.19;-0.22;
06.10.2017 06:52:00;-0.11;-0.17;-0.55;-0.26;288.52;15.37;-8.75;-15.16;353.82;361.15;173.35;6.41;-7.34;-0.92;
06.10.2017 06:53:00;-0.12;-0.18;-0.55;-0.26;288.56;15.41;-9.45;-15.55;353.86;361.12;164.84;6.10;-7.26;-1.16;
06.10.2017 06:54:00;-0.12;-0.18;-0.56;-0.26;288.60;15.45;-9.73;-15.47;353.51;361.50;159.05;5.74;-7.99;-2.25;
06.10.2017 06:55:00;-0.11;-0.17;-0.56;-0.26;288.64;15.49;-9.17;-14.98;353.42;361.58;163.38;5.81;-8.16;-2.35;
06.10.2017 06:56:00;-0.11;-0.17;-0.57;-0.27;288.71;15.56;-9.09;-14.64;353.55;361.29;161.25;5.56;-7.74;-2.19;
06.10.2017 06:57:00;-0.13;-0.18;-0.57;-0.27;288.76;15.61;-10.29;-15.53;353.77;361.09;151.12;5.24;-7.32;-2.08;
06.10.2017 06:58:00;-0.12;-0.19;-0.57;-0.27;288.77;15.62;-10.02;-16.37;353.86;361.03;163.81;6.35;-7.17;-0.82;
06.10.2017 06:59:00;-0.13;-0.19;-0.57;-0.27;288.75;15.60;-10.57;-16.83;353.90;360.90;159.52;6.26;-7.00;-0.74;
06.10.2017 07:00:00;-0.13;-0.19;-0.57;-0.27;288.74;15.59;-10.50;-16.93;353.72;360.97;161.25;6.43;-7.25;-0.82;
06.10.2017 07:01:00;-0.12;-0.19;-0.57;-0.27;288.72;15.57;-9.37;-16.54;353.14;361.30;176.84;7.18;-8.17;-0.99;
06.10.2017 07:02:00;-0.12;-0.19;-0.56;-0.27;288.68;15.53;-10.06;-16.19;353.60;361.03;161.20;6.13;-7.43;-1.30;
06.10.2017 07:03:00;-0.11;-0.18;-0.56;-0.27;288.70;15.55;-9.04;-16.01;353.96;361.09;177.23;6.97;-7.13;-0.16;
06.10.2017 07:04:00;-0.11;-0.18;-0.56;-0.27;288.72;15.57;-9.17;-15.95;354.35;361.04;174.00;6.78;-6.68;0.09;
06.10.2017 07:05:00;-0.12;-0.19;-0.56;-0.27;288.70;15.55;-9.35;-16.36;354.22;361.01;175.02;7.01;-6.79;0.22;
06.10.2017 07:06:00;-0.09;-0.18;-0.56;-0.27;288.71;15.56;-7.39;-15.82;353.94;361.37;219.80;8.43;-7.43;1.00;
06.10.2017 07:07:00;-0.07;-0.18;-0.56;-0.27;288.69;15.54;-5.78;-15.48;353.78;361.23;268.63;9.70;-7.45;2.25;
06.10.2017 07:08:00;-0.08;-0.18;-0.55;-0.27;288.65;15.50;-6.25;-15.76;354.52;360.97;252.83;9.50;-6.45;3.05;
06.10.2017 07:09:00;-0.06;-0.18;-0.55;-0.27;288.63;15.48;-4.98;-15.52;354.22;361.14;313.85;10.54;-6.93;3.62;
06.10.2017 07:10:00;-0.08;-0.19;-0.53;-0.27;288.53;15.38;-6.54;-16.58;354.90;360.39;254.01;10.04;-5.50;4.54;
06.10.2017 07:11:00;-0.07;-0.19;-0.54;-0.26;288.48;15.33;-5.67;-16.43;354.42;360.55;298.82;10.76;-6.13;4.64;
06.10.2017 07:12:00;-0.03;-0.18;-0.55;-0.26;288.47;15.32;-2.62;-15.30;353.74;361.00;602.69;12.68;-7.27;5.41;
06.10.2017 07:13:00;0.01;-0.17;-0.55;-0.26;288.44;15.29;0.71;-14.44;353.07;361.00;-359.59;15.15;-7.92;7.23;
06.10.2017 07:14:00;0.05;-0.15;-0.56;-0.26;288.41;15.26;4.39;-13.40;352.51;360.80;-328.85;17.79;-8.30;9.50;
06.10.2017 07:15:00;0.07;-0.15;-0.56;-0.25;288.36;15.21;5.78;-13.02;352.32;360.95;-226.08;18.79;-8.62;10.17;
06.10.2017 07:16:00;0.06;-0.15;-0.55;-0.25;288.28;15.13;4.62;-13.34;352.53;360.79;-303.80;17.96;-8.26;9.71;
06.10.2017 07:17:00;0.04;-0.16;-0.54;-0.25;288.24;15.09;3.51;-13.62;352.88;361.00;-389.55;17.13;-8.12;9.01;
06.10.2017 07:18:00;0.05;-0.15;-0.54;-0.25;288.25;15.10;3.91;-13.10;353.07;361.27;-343.64;17.01;-8.20;8.81;
06.10.2017 07:19:00;0.10;-0.14;-0.55;-0.25;288.26;15.11;8.04;-11.84;352.54;361.40;-154.11;19.88;-8.85;11.03;
06.10.2017 07:20:00;0.17;-0.12;-0.57;-0.25;288.27;15.12;13.88;-10.82;350.93;361.11;-78.29;24.70;-10.18;14.52;
06.10.2017 07:21:00;0.22;-0.12;-0.61;-0.25;288.32;15.17;18.14;-10.10;348.74;361.96;-55.92;28.24;-13.21;15.03;
06.10.2017 07:22:00;0.21;-0.12;-0.59;-0.25;288.34;15.19;16.93;-10.09;349.65;361.64;-59.75;27.02;-11.99;15.03;
06.10.2017 07:23:00;0.16;-0.13;-0.58;-0.25;288.29;15.14;12.81;-11.29;350.58;360.99;-93.60;24.10;-10.41;13.68;
06.10.2017 07:24:00;0.02;-0.16;-0.54;-0.25;288.27;15.12;1.23;-13.75;352.92;361.02;-10.60;14.98;-8.10;6.87;
06.10.2017 07:25:00;-0.09;-0.17;-0.52;-0.25;288.27;15.12;-6.90;-15.08;354.24;360.97;221.80;8.19;-6.72;1.46;
06.10.2017 07:26:00;-0.09;-0.17;-0.52;-0.25;288.28;15.13;-7.41;-15.04;354.41;360.93;205.96;7.64;-6.52;1.11;
06.10.2017 07:27:00;-0.05;-0.16;-0.53;-0.25;288.27;15.12;-3.98;-14.18;353.79;360.73;361.04;10.20;-6.94;3.26;
06.10.2017 07:28:00;-0.05;-0.16;-0.53;-0.25;288.28;15.13;-3.95;-14.40;354.11;361.01;371.97;10.46;-6.89;3.56;
06.10.2017 07:29:00;0.00;-0.15;-0.54;-0.25;288.31;15.16;0.07;-13.26;353.60;361.23;81.75;13.32;-7.63;5.69;
06.10.2017 07:30:00;0.03;-0.15;-0.54;-0.25;288.28;15.13;2.70;-13.15;352.89;360.71;-706.44;15.85;-7.82;8.03;
06.10.2017 07:31:00;0.02;-0.16;-0.53;-0.25;288.28;15.13;1.87;-13.56;353.61;360.84;-1616.29;15.43;-7.24;8.20;
06.10.2017 07:32:00;0.09;-0.14;-0.53;-0.25;288.29;15.14;7.54;-12.59;353.66;361.39;-170.67;20.13;-7.73;12.40;
06.10.2017 07:33:00;0.17;-0.13;-0.55;-0.24;288.31;15.16;14.10;-11.02;352.51;362.01;-79.93;25.13;-9.51;15.62;
06.10.2017 07:34:00;0.26;-0.10;-0.58;-0.24;288.36;15.21;21.44;-8.94;351.09;362.58;-43.31;30.38;-11.49;18.89;
06.10.2017 07:35:00;0.37;-0.08;-0.59;-0.25;288.41;15.26;29.86;-7.30;350.02;362.32;-24.46;37.17;-12.30;24.87;
06.10.2017 07:36:00;0.35;-0.09;-0.59;-0.24;288.46;15.31;28.43;-8.28;350.88;362.98;-29.20;36.71;-12.10;24.61;
06.10.2017 07:37:00;0.30;-0.10;-0.58;-0.24;288.51;15.36;24.44;-8.54;351.33;363.36;-34.95;32.97;-12.03;20.95;
06.10.2017 07:38:00;0.31;-0.09;-0.58;-0.25;288.55;15.40;24.73;-8.19;351.69;363.04;-33.11;32.92;-11.35;21.57;
06.10.2017 07:39:00;0.36;-0.09;-0.60;-0.25;288.57;15.42;29.12;-7.48;350.39;362.75;-25.90;36.60;-12.35;24.24;
06.10.2017 07:40:00;0.33;-0.10;-0.59;-0.25;288.58;15.43;26.93;-8.41;351.13;362.49;-31.53;35.34;-11.37;23.97;
06.10.2017 07:41:00;0.32;-0.11;-0.58;-0.25;288.52;15.37;25.63;-9.22;351.36;361.96;-36.00;34.85;-10.59;24.26;
06.10.2017 07:42:00;0.32;-0.11;-0.58;-0.25;288.47;15.32;26.30;-9.31;351.02;362.18;-35.50;35.61;-11.16;24.45;
06.10.2017 07:43:00;0.33;-0.11;-0.58;-0.25;288.43;15.28;26.60;-9.29;351.24;362.26;-35.01;35.89;-11.02;24.87;
06.10.2017 07:44:00;0.36;-0.10;-0.58;-0.25;288.40;15.25;28.79;-8.86;351.02;362.20;-30.77;37.65;-11.18;26.47;
06.10.2017 07:45:00;0.35;-0.10;-0.58;-0.25;288.39;15.24;28.21;-8.82;350.75;362.21;-31.30;37.03;-11.46;25.57;
06.10.2017 07:46:00;0.35;-0.10;-0.59;-0.24;288.39;15.24;28.53;-8.68;350.39;362.95;-30.56;37.21;-12.57;24.64;
06.10.2017 07:47:00;0.37;-0.09;-0.59;-0.23;288.43;15.28;29.72;-7.75;350.25;363.92;-26.25;37.48;-13.67;23.81;
06.10.2017 07:48:00;0.24;-0.11;-0.56;-0.24;288.47;15.32;19.73;-9.43;352.50;363.74;-48.49;29.16;-11.24;17.93;
06.10.2017 07:49:00;0.29;-0.10;-0.58;-0.24;288.54;15.39;23.19;-8.64;351.58;363.63;-37.86;31.84;-12.05;19.79;
06.10.2017 07:50:00;0.32;-0.09;-0.59;-0.24;288.60;15.45;26.20;-8.14;351.55;363.72;-31.11;34.34;-12.16;22.17;
06.10.2017 07:51:00;0.31;-0.10;-0.59;-0.25;288.64;15.49;25.37;-8.88;351.50;363.68;-35.01;34.25;-12.18;22.08;
06.10.2017 07:52:00;0.30;-0.10;-0.59;-0.25;288.68;15.53;24.26;-8.82;352.11;363.23;-36.40;33.08;-11.12;21.96;
06.10.2017 07:53:00;0.25;-0.11;-0.58;-0.25;288.71;15.56;20.61;-9.88;352.97;363.03;-48.17;30.50;-10.06;20.43;
06.10.2017 07:54:00;0.25;-0.12;-0.58;-0.25;288.74;15.59;20.07;-10.62;352.62;363.36;-53.17;30.69;-10.75;19.94;
06.10.2017 07:55:00;0.32;-0.10;-0.61;-0.25;288.77;15.62;25.86;-8.96;351.16;363.29;-34.76;34.82;-12.14;22.68;
06.10.2017 07:56:00;0.25;-0.12;-0.60;-0.25;288.78;15.63;20.37;-10.11;351.97;363.29;-51.16;30.48;-11.33;19.16;
06.10.2017 07:57:00;0.19;-0.13;-0.59;-0.26;288.78;15.63;15.66;-11.44;352.15;363.15;-73.23;27.10;-11.00;16.11;
06.10.2017 07:58:00;0.21;-0.13;-0.60;-0.26;288.79;15.64;17.25;-11.26;351.85;363.09;-65.29;28.51;-11.24;17.27;
06.10.2017 07:59:00;0.25;-0.12;-0.60;-0.25;288.83;15.68;20.05;-10.23;351.76;363.57;-51.22;30.28;-11.81;18.47;
06.10.2017 08:00:00;0.25;-0.12;-0.60;-0.26;288.83;15.68;20.34;-10.51;351.74;363.30;-51.68;30.85;-11.56;19.29;
06.10.2017 08:01:00;0.22;-0.13;-0.60;-0.26;288.85;15.70;18.16;-10.99;351.71;363.28;-61.03;29.15;-11.57;17.58;
06.10.2017 08:02:00;0.15;-0.14;-0.59;-0.26;288.81;15.66;12.36;-12.21;352.34;362.40;-103.28;24.56;-10.06;14.50;
06.10.2017 08:03:00;0.05;-0.16;-0.57;-0.26;288.79;15.64;3.65;-14.02;353.63;362.34;-610.16;17.67;-8.70;8.96;
06.10.2017 08:04:00;0.06;-0.16;-0.57;-0.26;288.78;15.63;4.69;-14.09;353.99;362.10;-366.01;18.77;-8.11;10.67;
06.10.2017 08:05:00;0.14;-0.15;-0.58;-0.26;288.76;15.61;11.43;-13.30;353.27;362.17;-117.22;24.73;-8.90;15.83;
06.10.2017 08:06:00;0.08;-0.16;-0.57;-0.26;288.78;15.63;6.22;-13.77;353.76;362.66;-308.49;19.99;-8.90;11.09;
06.10.2017 08:07:00;-0.02;-0.18;-0.56;-0.26;288.75;15.60;-1.25;-15.30;354.51;362.12;976.72;14.05;-7.62;6.43;
06.10.2017 08:08:00;-0.01;-0.18;-0.56;-0.26;288.76;15.61;-0.87;-15.31;354.39;362.33;1032.90;14.44;-7.94;6.50;
06.10.2017 08:09:00;0.05;-0.16;-0.57;-0.26;288.78;15.63;3.82;-13.65;354.01;362.18;-422.80;17.47;-8.17;9.31;
06.10.2017 08:10:00;0.11;-0.14;-0.57;-0.26;288.79;15.64;8.77;-12.05;353.51;362.50;-144.61;20.81;-8.99;11.83;
06.10.2017 08:11:00;0.13;-0.13;-0.58;-0.26;288.82;15.67;10.30;-11.68;353.27;362.43;-114.81;21.98;-9.16;12.82;
06.10.2017 08:12:00;0.22;-0.12;-0.58;-0.26;288.82;15.67;17.86;-10.54;353.09;362.54;-60.22;28.40;-9.45;18.95;
06.10.2017 08:13:00;0.25;-0.12;-0.59;-0.26;288.79;15.64;20.02;-10.26;352.66;362.44;-51.30;30.28;-9.78;20.50;
06.10.2017 08:14:00;0.23;-0.12;-0.59;-0.26;288.82;15.67;18.55;-10.30;352.87;362.98;-55.57;28.85;-10.12;18.74;
06.10.2017 08:15:00;0.28;-0.10;-0.59;-0.25;288.88;15.73;22.64;-9.08;352.74;363.80;-40.96;31.72;-11.06;20.66;
06.10.2017 08:16:00;0.33;-0.10;-0.60;-0.26;288.90;15.75;26.41;-8.56;352.47;363.59;-32.49;34.98;-11.12;23.86;
06.10.2017 08:17:00;0.28;-0.11;-0.59;-0.26;288.89;15.74;23.01;-9.31;353.15;363.58;-40.66;32.32;-10.43;21.89;
06.10.2017 08:18:00;0.23;-0.12;-0.57;-0.26;288.91;15.76;18.87;-10.38;354.15;363.26;-55.17;29.25;-9.10;20.15;
06.10.2017 08:19:00;0.26;-0.12;-0.58;-0.26;288.88;15.73;21.40;-10.41;353.94;362.99;-48.74;31.80;-9.06;22.75;
06.10.2017 08:20:00;0.24;-0.12;-0.57;-0.26;288.90;15.75;19.44;-10.48;354.11;363.77;-53.97;29.93;-9.66;20.27;
06.10.2017 08:21:00;0.24;-0.12;-0.58;-0.26;288.90;15.75;19.51;-10.22;353.88;363.24;-52.66;29.72;-9.36;20.37;
06.10.2017 08:22:00;0.24;-0.12;-0.57;-0.26;288.87;15.72;19.17;-10.90;354.15;362.78;-57.05;30.07;-8.63;21.43;
06.10.2017 08:23:00;0.29;-0.12;-0.57;-0.26;288.88;15.73;23.49;-10.11;354.21;362.99;-43.63;33.60;-8.78;24.82;
06.10.2017 08:24:00;0.37;-0.10;-0.58;-0.26;288.89;15.74;30.24;-8.83;353.49;363.59;-29.41;39.07;-10.10;28.96;
06.10.2017 08:25:00;0.46;-0.09;-0.60;-0.26;288.88;15.73;37.15;-7.52;352.27;363.68;-20.34;44.67;-11.42;33.26;
06.10.2017 08:26:00;0.56;-0.07;-0.63;-0.25;288.91;15.76;45.72;-6.26;350.08;364.25;-13.84;51.98;-14.17;37.81;
06.10.2017 08:27:00;0.67;-0.05;-0.65;-0.25;288.92;15.77;54.03;-4.29;348.54;364.18;-7.97;58.32;-15.65;42.67;
06.10.2017 08:28:00;0.68;-0.05;-0.63;-0.25;288.91;15.76;54.66;-4.30;350.42;364.32;-7.88;58.96;-13.90;45.06;
06.10.2017 08:29:00;0.67;-0.04;-0.63;-0.25;288.92;15.77;54.64;-3.69;350.46;365.01;-6.77;58.33;-14.55;43.77;
06.10.2017 08:30:00;0.62;-0.05;-0.60;-0.25;288.93;15.78;50.02;-4.23;352.26;364.98;-8.62;54.25;-12.72;41.53;
06.10.2017 08:31:00;0.40;-0.09;-0.58;-0.25;288.94;15.79;32.19;-7.80;354.00;364.98;-24.97;39.99;-10.98;29.01;
06.10.2017 08:32:00;0.37;-0.10;-0.58;-0.25;288.97;15.82;29.82;-8.63;354.26;365.16;-28.97;38.46;-10.90;27.56;
06.10.2017 08:33:00;0.51;-0.07;-0.61;-0.25;289.02;15.87;41.32;-6.46;352.34;365.35;-16.46;47.78;-13.01;34.77;
06.10.2017 08:34:00;0.63;-0.04;-0.63;-0.25;289.09;15.94;50.72;-3.85;351.40;366.11;-7.62;54.57;-14.71;39.87;
06.10.2017 08:35:00;0.57;-0.06;-0.60;-0.26;289.11;15.96;45.76;-4.88;353.39;364.98;-10.67;50.64;-11.59;39.06;
06.10.2017 08:36:00;0.59;-0.06;-0.61;-0.25;289.16;16.01;47.54;-5.09;353.32;366.18;-10.71;52.63;-12.86;39.78;
06.10.2017 08:37:00;0.73;-0.02;-0.64;-0.24;289.21;16.06;59.48;-2.14;351.42;366.90;-3.84;61.62;-15.48;46.14;
06.10.2017 08:38:00;0.81;-0.00;-0.64;-0.25;289.28;16.13;65.76;-0.36;351.42;366.53;-0.59;66.12;-15.11;51.01;
06.10.2017 08:39:00;0.71;-0.03;-0.63;-0.26;289.31;16.16;57.28;-2.43;352.55;366.12;-4.26;59.71;-13.57;46.14;
06.10.2017 08:40:00;0.75;-0.03;-0.62;-0.25;289.33;16.18;60.44;-2.64;353.36;366.53;-4.37;63.08;-13.17;49.90;
06.10.2017 08:41:00;0.73;-0.04;-0.62;-0.25;289.32;16.17;59.12;-3.32;353.05;366.21;-5.63;62.44;-13.16;49.28;
06.10.2017 08:42:00;0.83;-0.02;-0.63;-0.25;289.36;16.21;66.81;-2.03;352.35;366.90;-3.06;68.83;-14.54;54.29;
06.10.2017 08:43:00;0.76;-0.03;-0.61;-0.25;289.38;16.23;61.65;-2.91;354.26;367.18;-4.74;64.56;-12.92;51.64;
06.10.2017 08:44:00;0.68;-0.05;-0.61;-0.25;289.36;16.21;54.97;-4.12;354.37;366.49;-7.63;59.08;-12.12;46.96;
06.10.2017 08:45:00;0.57;-0.07;-0.60;-0.26;289.35;16.20;45.95;-6.12;354.93;366.08;-13.34;52.07;-11.15;40.93;
