Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
08.10.2017 05:48:00;-0.33;-0.19;-0.44;-0.24;287.42;14.27;-26.74;-16.92;355.59;358.17;63.27;-9.83;-2.58;-12.41;
08.10.2017 05:49:00;-0.34;-0.19;-0.43;-0.23;287.39;14.24;-27.34;-16.83;355.91;358.19;61.57;-10.50;-2.28;-12.78;
08.10.2017 05:50:00;-0.33;-0.19;-0.42;-0.23;287.34;14.19;-27.09;-16.65;356.31;358.05;61.48;-10.43;-1.74;-12.18;
08.10.2017 05:51:00;-0.33;-0.19;-0.41;-0.23;287.33;14.18;-26.57;-16.38;357.34;358.11;61.66;-10.19;-0.76;-10.95;
08.10.2017 05:52:00;-0.32;-0.18;-0.40;-0.23;287.36;14.21;-25.53;-16.06;357.89;358.29;62.92;-9.47;-0.41;-9.87;
08.10.2017 05:53:00;-0.32;-0.19;-0.41;-0.23;287.35;14.20;-25.72;-16.33;357.40;358.17;63.50;-9.39;-0.77;-10.17;
08.10.2017 05:54:00;-0.33;-0.19;-0.41;-0.23;287.34;14.19;-26.73;-16.46;357.18;358.03;61.59;-10.27;-0.84;-11.11;
08.10.2017 05:55:00;-0.34;-0.19;-0.41;-0.23;287.32;14.17;-27.59;-16.68;357.30;357.91;60.47;-10.91;-0.61;-11.51;
08.10.2017 05:56:00;-0.33;-0.20;-0.42;-0.23;287.33;14.18;-26.95;-17.06;356.60;358.03;63.31;-9.89;-1.43;-11.32;
08.10.2017 05:57:00;-0.33;-0.19;-0.44;-0.23;287.34;14.19;-26.41;-16.85;355.36;358.40;63.78;-9.57;-3.05;-12.61;
08.10.2017 05:58:00;-0.32;-0.19;-0.45;-0.23;287.35;14.20;-26.12;-16.26;354.73;358.34;62.28;-9.86;-3.61;-13.47;
08.10.2017 05:59:00;-0.34;-0.19;-0.45;-0.23;287.31;14.16;-27.16;-16.55;354.63;357.84;60.92;-10.62;-3.21;-13.83;
08.10.2017 06:00:00;-0.33;-0.19;-0.45;-0.23;287.32;14.17;-27.04;-16.92;354.37;357.94;62.60;-10.11;-3.57;-13.69;
08.10.2017 06:01:00;-0.34;-0.20;-0.44;-0.23;287.27;14.12;-27.24;-17.05;354.46;357.59;62.55;-10.20;-3.13;-13.32;
08.10.2017 06:02:00;-0.33;-0.20;-0.44;-0.23;287.25;14.10;-26.98;-17.44;354.36;357.90;64.63;-9.54;-3.54;-13.08;
08.10.2017 06:03:00;-0.34;-0.20;-0.45;-0.23;287.19;14.04;-27.73;-17.12;354.01;358.00;61.73;-10.61;-3.99;-14.61;
08.10.2017 06:04:00;-0.33;-0.19;-0.45;-0.23;287.19;14.04;-26.49;-16.31;353.75;358.04;61.56;-10.19;-4.29;-14.48;
08.10.2017 06:05:00;-0.31;-0.18;-0.45;-0.23;287.19;14.04;-25.36;-16.04;353.82;357.85;63.26;-9.32;-4.03;-13.36;
08.10.2017 06:06:00;-0.31;-0.18;-0.45;-0.23;287.24;14.09;-25.04;-16.00;354.19;358.00;63.92;-9.03;-3.81;-12.85;
08.10.2017 06:07:00;-0.30;-0.18;-0.45;-0.23;287.30;14.15;-24.48;-15.94;354.06;358.32;65.13;-8.54;-4.26;-12.81;
08.10.2017 06:08:00;-0.30;-0.18;-0.46;-0.23;287.36;14.21;-24.10;-15.62;353.98;358.28;64.84;-8.48;-4.30;-12.78;
08.10.2017 06:09:00;-0.31;-0.18;-0.46;-0.24;287.39;14.24;-24.77;-16.12;353.82;358.11;65.05;-8.66;-4.29;-12.95;
08.10.2017 06:10:00;-0.31;-0.19;-0.46;-0.24;287.44;14.29;-25.22;-16.68;354.08;358.18;66.15;-8.54;-4.10;-12.63;
08.10.2017 06:11:00;-0.30;-0.19;-0.46;-0.24;287.49;14.34;-24.58;-16.76;354.27;358.36;68.18;-7.82;-4.09;-11.91;
08.10.2017 06:12:00;-0.30;-0.19;-0.47;-0.24;287.54;14.39;-24.57;-16.82;354.18;358.54;68.48;-7.74;-4.36;-12.10;
08.10.2017 06:13:00;-0.31;-0.19;-0.47;-0.24;287.55;14.40;-24.83;-16.88;354.38;358.03;68.00;-7.95;-3.65;-11.59;
08.10.2017 06:14:00;-0.32;-0.20;-0.47;-0.24;287.54;14.39;-26.05;-17.85;354.40;357.99;68.52;-8.20;-3.59;-11.79;
08.10.2017 06:15:00;-0.31;-0.20;-0.47;-0.24;287.51;14.36;-24.91;-17.82;353.79;357.99;71.56;-7.09;-4.20;-11.30;
08.10.2017 06:16:00;-0.30;-0.20;-0.48;-0.24;287.45;14.30;-24.25;-17.70;353.21;357.61;72.99;-6.55;-4.40;-10.95;
08.10.2017 06:17:00;-0.30;-0.21;-0.47;-0.24;287.40;14.25;-23.98;-18.25;353.14;357.45;76.11;-5.73;-4.32;-10.05;
08.10.2017 06:18:00;-0.30;-0.21;-0.47;-0.23;287.39;14.24;-24.10;-18.00;353.49;358.16;74.68;-6.10;-4.67;-10.77;
08.10.2017 06:19:00;-0.29;-0.19;-0.46;-0.23;287.38;14.23;-23.40;-16.84;354.06;358.31;71.99;-6.55;-4.24;-10.80;
08.10.2017 06:20:00;-0.29;-0.20;-0.45;-0.24;287.32;14.17;-23.55;-17.05;354.47;357.70;72.42;-6.49;-3.23;-9.72;
08.10.2017 06:21:00;-0.29;-0.20;-0.44;-0.24;287.30;14.15;-23.31;-17.46;355.10;357.41;74.93;-5.84;-2.31;-8.15;
08.10.2017 06:22:00;-0.29;-0.20;-0.44;-0.23;287.30;14.15;-23.48;-17.84;354.97;357.85;76.00;-5.64;-2.88;-8.52;
08.10.2017 06:23:00;-0.28;-0.20;-0.44;-0.23;287.29;14.14;-22.94;-17.16;354.81;357.97;74.83;-5.77;-3.16;-8.93;
08.10.2017 06:24:00;-0.28;-0.19;-0.45;-0.23;287.31;14.16;-22.66;-16.76;354.50;358.20;73.97;-5.90;-3.70;-9.59;
08.10.2017 06:25:00;-0.27;-0.19;-0.45;-0.23;287.33;14.18;-22.10;-16.49;354.27;358.23;74.61;-5.61;-3.96;-9.58;
08.10.2017 06:26:00;-0.27;-0.20;-0.45;-0.23;287.33;14.18;-22.13;-17.09;354.33;358.02;77.22;-5.04;-3.68;-8.72;
08.10.2017 06:27:00;-0.27;-0.19;-0.45;-0.23;287.36;14.21;-21.90;-16.87;354.69;358.24;77.06;-5.02;-3.55;-8.57;
08.10.2017 06:28:00;-0.28;-0.19;-0.45;-0.23;287.36;14.21;-22.29;-17.03;354.23;358.23;76.41;-5.26;-4.00;-9.26;
08.10.2017 06:29:00;-0.27;-0.19;-0.45;-0.23;287.37;14.22;-22.14;-16.89;354.73;358.10;76.31;-5.25;-3.37;-8.62;
08.10.2017 06:30:00;-0.27;-0.19;-0.44;-0.23;287.36;14.21;-21.92;-16.96;355.06;358.11;77.38;-4.96;-3.05;-8.01;
08.10.2017 06:31:00;-0.26;-0.19;-0.45;-0.23;287.39;14.24;-20.74;-16.71;355.07;358.33;80.63;-4.02;-3.26;-7.29;
08.10.2017 06:32:00;-0.24;-0.19;-0.45;-0.23;287.41;14.26;-19.45;-16.20;355.04;358.41;83.28;-3.26;-3.37;-6.63;
08.10.2017 06:33:00;-0.23;-0.19;-0.45;-0.23;287.43;14.28;-18.52;-16.19;354.79;358.40;87.46;-2.33;-3.61;-5.94;
08.10.2017 06:34:00;-0.23;-0.18;-0.46;-0.24;287.47;14.32;-18.46;-16.04;354.61;358.53;86.88;-2.43;-3.92;-6.34;
08.10.2017 06:35:00;-0.23;-0.18;-0.46;-0.24;287.49;14.34;-18.88;-16.11;354.61;358.49;85.35;-2.77;-3.88;-6.65;
08.10.2017 06:36:00;-0.25;-0.19;-0.45;-0.24;287.52;14.37;-19.96;-16.29;355.14;358.57;81.63;-3.67;-3.42;-7.10;
08.10.2017 06:37:00;-0.25;-0.19;-0.44;-0.24;287.56;14.41;-20.45;-16.20;356.02;358.55;79.23;-4.25;-2.54;-6.78;
08.10.2017 06:38:00;-0.26;-0.19;-0.44;-0.24;287.58;14.43;-20.86;-16.67;356.32;358.74;79.90;-4.19;-2.43;-6.62;
08.10.2017 06:39:00;-0.26;-0.19;-0.45;-0.24;287.60;14.45;-20.95;-16.38;356.06;358.71;78.19;-4.57;-2.65;-7.22;
08.10.2017 06:40:00;-0.26;-0.19;-0.45;-0.24;287.60;14.45;-20.80;-16.42;356.01;358.67;78.96;-4.38;-2.65;-7.03;
08.10.2017 06:41:00;-0.26;-0.20;-0.45;-0.24;287.58;14.43;-21.31;-17.18;355.87;358.55;80.63;-4.13;-2.68;-6.81;
08.10.2017 06:42:00;-0.26;-0.20;-0.45;-0.24;287.57;14.42;-20.84;-17.05;355.89;358.69;81.88;-3.78;-2.80;-6.58;
08.10.2017 06:43:00;-0.24;-0.19;-0.45;-0.24;287.61;14.46;-19.09;-16.21;355.95;358.88;84.91;-2.88;-2.93;-5.81;
08.10.2017 06:44:00;-0.24;-0.19;-0.45;-0.24;287.63;14.48;-19.27;-16.50;355.88;358.98;85.61;-2.77;-3.09;-5.87;
08.10.2017 06:45:00;-0.23;-0.18;-0.45;-0.24;287.65;14.50;-18.85;-16.01;356.28;358.92;84.93;-2.84;-2.64;-5.49;
08.10.2017 06:46:00;-0.25;-0.19;-0.45;-0.24;287.63;14.48;-19.93;-16.84;356.24;358.73;84.49;-3.09;-2.49;-5.58;
08.10.2017 06:47:00;-0.25;-0.19;-0.44;-0.24;287.57;14.42;-19.89;-16.40;356.52;358.71;82.48;-3.49;-2.19;-5.67;
08.10.2017 06:48:00;-0.25;-0.19;-0.43;-0.24;287.52;14.37;-20.21;-16.79;356.83;358.44;83.09;-3.42;-1.61;-5.03;
08.10.2017 06:49:00;-0.24;-0.18;-0.43;-0.23;287.51;14.36;-19.18;-16.02;357.06;358.83;83.64;-3.16;-1.77;-4.92;
08.10.2017 06:50:00;-0.22;-0.18;-0.42;-0.24;287.45;14.30;-17.70;-15.53;357.25;358.24;87.79;-2.17;-0.99;-3.16;
08.10.2017 06:51:00;-0.21;-0.18;-0.42;-0.23;287.40;14.25;-17.38;-15.62;357.11;358.52;89.86;-1.77;-1.41;-3.18;
08.10.2017 06:52:00;-0.20;-0.18;-0.42;-0.23;287.36;14.21;-16.53;-15.57;356.89;358.33;94.24;-0.96;-1.44;-2.39;
08.10.2017 06:53:00;-0.21;-0.18;-0.42;-0.23;287.33;14.18;-16.85;-15.75;356.57;358.35;93.51;-1.10;-1.78;-2.88;
08.10.2017 06:54:00;-0.21;-0.18;-0.41;-0.23;287.32;14.17;-17.02;-15.83;356.94;358.73;93.00;-1.19;-1.79;-2.98;
08.10.2017 06:55:00;-0.21;-0.18;-0.39;-0.23;287.32;14.17;-17.34;-15.63;358.32;358.91;90.15;-1.71;-0.59;-2.30;
08.10.2017 06:56:00;-0.22;-0.17;-0.39;-0.22;287.30;14.15;-18.11;-15.20;358.47;358.99;84.05;-2.91;-0.51;-3.42;
08.10.2017 06:57:00;-0.24;-0.18;-0.38;-0.23;287.27;14.12;-19.69;-15.37;359.30;358.59;78.05;-4.32;0.71;-3.61;
08.10.2017 06:58:00;-0.24;-0.18;-0.37;-0.23;287.26;14.11;-19.78;-15.34;359.77;358.63;77.55;-4.44;1.13;-3.31;
08.10.2017 06:59:00;-0.22;-0.17;-0.37;-0.22;287.27;14.12;-17.98;-14.78;359.49;358.87;82.36;-3.20;0.63;-2.57;
08.10.2017 07:00:00;-0.18;-0.16;-0.39;-0.22;287.25;14.10;-14.80;-13.87;358.46;359.03;93.91;-0.93;-0.57;-1.50;
08.10.2017 07:01:00;-0.15;-0.15;-0.39;-0.22;287.23;14.08;-11.93;-13.42;358.10;358.99;113.46;1.49;-0.89;0.60;
08.10.2017 07:02:00;-0.11;-0.14;-0.39;-0.22;287.26;14.11;-9.16;-12.55;358.39;359.50;138.85;3.39;-1.11;2.28;
08.10.2017 07:03:00;-0.08;-0.14;-0.39;-0.22;287.28;14.13;-6.79;-11.89;358.60;359.63;176.58;5.10;-1.03;4.08;
08.10.2017 07:04:00;-0.14;-0.15;-0.38;-0.22;287.21;14.06;-11.22;-13.24;358.47;358.90;118.80;2.02;-0.43;1.60;
08.10.2017 07:05:00;-0.17;-0.16;-0.36;-0.22;287.21;14.06;-13.66;-13.98;360.02;358.80;102.51;0.32;1.22;1.54;
08.10.2017 07:06:00;-0.19;-0.16;-0.36;-0.22;287.21;14.06;-15.10;-14.25;360.12;359.20;94.45;-0.85;0.92;0.07;
08.10.2017 07:07:00;-0.19;-0.16;-0.37;-0.22;287.18;14.03;-15.27;-13.99;359.62;359.28;91.70;-1.28;0.34;-0.94;
08.10.2017 07:08:00;-0.20;-0.16;-0.37;-0.22;287.15;14.00;-16.00;-13.95;359.51;358.79;87.22;-2.05;0.72;-1.33;
08.10.2017 07:09:00;-0.20;-0.17;-0.36;-0.22;287.12;13.97;-16.37;-14.51;359.40;358.97;88.65;-1.86;0.43;-1.43;
08.10.2017 07:10:00;-0.20;-0.15;-0.36;-0.22;287.13;13.98;-16.07;-13.52;359.84;359.09;84.20;-2.54;0.75;-1.79;
08.10.2017 07:11:00;-0.18;-0.15;-0.35;-0.21;287.14;13.99;-14.43;-13.19;360.67;359.26;92.10;-1.24;1.41;0.17;
08.10.2017 07:12:00;-0.15;-0.15;-0.35;-0.22;287.15;14.00;-11.91;-12.80;360.28;359.21;107.44;0.88;1.08;1.96;
08.10.2017 07:13:00;-0.13;-0.15;-0.35;-0.21;287.15;14.00;-10.77;-12.80;360.53;359.35;119.07;2.03;1.18;3.21;
08.10.2017 07:14:00;-0.13;-0.14;-0.32;-0.21;287.12;13.97;-10.87;-12.47;362.44;359.10;114.79;1.61;3.34;4.95;
08.10.2017 07:15:00;-0.14;-0.15;-0.34;-0.21;287.11;13.96;-11.73;-12.92;361.04;359.50;110.25;1.18;1.54;2.73;
08.10.2017 07:16:00;-0.17;-0.15;-0.33;-0.21;287.06;13.91;-14.14;-13.32;361.22;359.48;94.54;-0.82;1.74;0.92;
08.10.2017 07:17:00;-0.19;-0.15;-0.33;-0.21;287.00;13.85;-15.31;-13.37;361.23;358.97;87.37;-1.94;2.26;0.32;
08.10.2017 07:18:00;-0.18;-0.15;-0.32;-0.21;286.98;13.83;-14.66;-13.08;361.92;359.18;89.21;-1.59;2.74;1.15;
08.10.2017 07:19:00;-0.13;-0.15;-0.29;-0.21;286.94;13.79;-10.76;-12.67;364.08;359.26;124.91;1.91;4.83;6.74;
08.10.2017 07:20:00;-0.05;-0.13;-0.28;-0.20;286.93;13.78;-4.42;-11.25;364.36;359.62;266.40;6.84;4.74;11.58;
08.10.2017 07:21:00;-0.03;-0.12;-0.28;-0.20;286.83;13.68;-2.09;-10.41;363.71;359.22;664.74;8.32;4.48;12.80;
08.10.2017 07:22:00;-0.06;-0.13;-0.29;-0.20;286.77;13.62;-4.66;-11.32;362.83;359.19;244.47;6.65;3.64;10.30;
08.10.2017 07:23:00;-0.06;-0.13;-0.30;-0.20;286.72;13.57;-4.93;-11.05;362.07;359.37;226.86;6.12;2.70;8.81;
08.10.2017 07:24:00;-0.08;-0.13;-0.27;-0.19;286.66;13.51;-6.54;-11.59;363.82;359.35;182.49;5.05;4.46;9.51;
08.10.2017 07:25:00;-0.09;-0.13;-0.24;-0.19;286.61;13.46;-7.21;-11.23;365.36;359.33;159.16;4.02;6.04;10.06;
08.10.2017 07:26:00;-0.01;-0.12;-0.24;-0.19;286.57;13.42;-0.91;-10.24;365.32;359.37;94.62;9.34;5.96;15.30;
08.10.2017 07:27:00;0.02;-0.11;-0.24;-0.19;286.55;13.40;1.23;-9.59;364.83;359.40;-1141.66;10.82;5.43;16.25;
08.10.2017 07:28:00;0.06;-0.10;-0.24;-0.19;286.53;13.38;5.14;-8.69;365.23;359.56;-172.40;13.83;5.67;19.50;
08.10.2017 07:29:00;0.06;-0.10;-0.21;-0.18;286.42;13.27;4.63;-8.62;366.87;359.63;-186.85;13.25;7.24;20.49;
08.10.2017 07:30:00;0.03;-0.11;-0.21;-0.18;286.34;13.19;2.23;-9.24;366.50;359.22;-671.89;11.47;7.28;18.75;
08.10.2017 07:31:00;-0.00;-0.11;-0.21;-0.18;286.31;13.16;-0.27;-9.30;365.99;359.54;1493.52;9.03;6.44;15.47;
08.10.2017 07:32:00;-0.00;-0.10;-0.22;-0.18;286.29;13.14;-0.11;-9.04;365.48;359.43;1055.91;8.94;6.06;14.99;
08.10.2017 07:33:00;0.01;-0.10;-0.22;-0.17;286.27;13.12;1.16;-9.17;365.31;359.46;-203.73;10.33;5.85;16.18;
08.10.2017 07:34:00;0.05;-0.10;-0.23;-0.17;286.27;13.12;3.86;-8.47;364.32;359.56;-222.21;12.34;4.77;17.10;
08.10.2017 07:35:00;0.02;-0.10;-0.22;-0.17;286.27;13.12;1.43;-8.98;364.77;359.60;-751.16;10.40;5.17;15.57;
08.10.2017 07:36:00;0.01;-0.11;-0.20;-0.17;286.28;13.13;0.98;-9.25;366.73;359.76;-1019.64;10.23;6.97;17.20;
08.10.2017 07:37:00;-0.00;-0.11;-0.23;-0.17;286.34;13.19;-0.13;-9.22;364.52;360.01;-24.93;9.08;4.51;13.59;
08.10.2017 07:38:00;-0.02;-0.11;-0.26;-0.17;286.37;13.22;-1.32;-9.63;362.66;359.99;872.40;8.31;2.67;10.98;
08.10.2017 07:39:00;-0.01;-0.11;-0.28;-0.18;286.41;13.26;-0.47;-9.38;361.33;360.02;1549.90;8.91;1.32;10.22;
08.10.2017 07:40:00;0.02;-0.11;-0.30;-0.18;286.44;13.29;1.62;-9.23;360.48;360.04;-656.96;10.85;0.44;11.29;
08.10.2017 07:41:00;0.01;-0.10;-0.26;-0.18;286.43;13.28;0.87;-8.99;363.08;359.94;-34.35;9.87;3.14;13.01;
08.10.2017 07:42:00;-0.01;-0.11;-0.26;-0.18;286.43;13.28;-0.82;-9.27;362.78;360.05;150.36;8.45;2.73;11.18;
08.10.2017 07:43:00;0.00;-0.10;-0.28;-0.17;286.38;13.23;0.16;-8.78;361.27;360.10;-348.09;8.93;1.18;10.11;
08.10.2017 07:44:00;-0.03;-0.10;-0.28;-0.17;286.34;13.19;-2.33;-8.89;361.40;359.84;401.77;6.56;1.56;8.12;
08.10.2017 07:45:00;-0.02;-0.10;-0.27;-0.18;286.29;13.14;-1.24;-8.88;361.74;359.45;794.51;7.65;2.30;9.95;
08.10.2017 07:46:00;0.02;-0.10;-0.28;-0.17;286.26;13.11;1.85;-8.65;361.01;359.63;-665.63;10.50;1.38;11.88;
08.10.2017 07:47:00;0.06;-0.09;-0.28;-0.17;286.23;13.08;4.84;-8.24;360.34;359.63;-173.47;13.08;0.71;13.79;
08.10.2017 07:48:00;0.05;-0.09;-0.28;-0.17;286.21;13.06;4.17;-8.16;360.67;359.59;-197.79;12.32;1.09;13.41;
08.10.2017 07:49:00;0.07;-0.09;-0.29;-0.17;286.25;13.10;6.06;-7.48;360.00;359.80;-125.44;13.54;0.21;13.75;
08.10.2017 07:50:00;0.08;-0.09;-0.30;-0.17;286.22;13.07;6.75;-7.82;359.47;359.81;-117.06;14.56;-0.34;14.23;
08.10.2017 07:51:00;0.09;-0.09;-0.25;-0.17;286.23;13.08;6.89;-8.01;362.92;359.89;-116.93;14.90;3.04;17.93;
08.10.2017 07:52:00;0.05;-0.10;-0.25;-0.17;286.27;13.12;4.41;-8.45;363.05;360.36;-221.93;12.85;2.70;15.55;
08.10.2017 07:53:00;0.05;-0.09;-0.25;-0.17;286.31;13.16;4.26;-8.21;363.27;360.67;-194.59;12.47;2.60;15.07;
08.10.2017 07:54:00;0.07;-0.09;-0.20;-0.17;286.35;13.20;6.05;-7.77;366.93;360.52;-132.48;13.81;6.41;20.22;
08.10.2017 07:55:00;0.04;-0.10;-0.19;-0.17;286.38;13.23;3.31;-8.48;367.93;360.52;-258.36;11.80;7.42;19.21;
08.10.2017 07:56:00;0.00;-0.10;-0.19;-0.17;286.39;13.24;0.25;-8.98;368.08;360.41;-171.54;9.23;7.68;16.90;
08.10.2017 07:57:00;-0.01;-0.11;-0.17;-0.17;286.37;13.22;-0.95;-9.27;369.39;360.19;1147.24;8.33;9.20;17.52;
08.10.2017 07:58:00;-0.00;-0.11;-0.17;-0.17;286.40;13.25;-0.27;-9.23;369.51;360.46;245.19;8.96;9.05;18.01;
08.10.2017 07:59:00;-0.03;-0.11;-0.18;-0.17;286.41;13.26;-2.08;-9.26;368.36;360.52;458.22;7.17;7.84;15.01;
08.10.2017 08:00:00;-0.03;-0.11;-0.20;-0.18;286.38;13.23;-2.79;-9.43;367.36;360.02;343.41;6.63;7.34;13.97;
08.10.2017 08:01:00;-0.02;-0.11;-0.21;-0.18;286.38;13.23;-1.59;-9.80;366.23;360.00;271.71;8.21;6.23;14.45;
08.10.2017 08:02:00;0.01;-0.11;-0.24;-0.17;286.38;13.23;1.15;-9.46;364.38;360.41;-134.69;10.61;3.96;14.57;
08.10.2017 08:03:00;0.00;-0.11;-0.25;-0.17;286.38;13.23;0.40;-9.50;363.35;360.30;542.35;9.90;3.05;12.95;
08.10.2017 08:04:00;0.03;-0.10;-0.25;-0.17;286.40;13.25;2.31;-9.05;363.90;360.49;-466.00;11.36;3.41;14.77;
08.10.2017 08:05:00;0.01;-0.10;-0.23;-0.17;286.41;13.26;0.79;-9.07;365.30;360.43;-400.66;9.86;4.87;14.73;
08.10.2017 08:06:00;0.04;-0.10;-0.15;-0.17;286.43;13.28;3.64;-8.93;370.76;360.60;-281.31;12.57;10.16;22.73;
08.10.2017 08:07:00;0.03;-0.10;-0.16;-0.17;286.46;13.31;2.60;-9.10;370.43;360.71;-354.69;11.70;9.73;21.42;
08.10.2017 08:08:00;0.01;-0.11;-0.16;-0.18;286.49;13.34;0.69;-9.29;370.48;360.50;-1553.50;9.98;9.98;19.96;
08.10.2017 08:09:00;0.03;-0.10;-0.17;-0.18;286.50;13.35;2.68;-8.82;369.59;360.60;-397.12;11.49;8.98;20.48;
08.10.2017 08:10:00;0.03;-0.10;-0.17;-0.18;286.50;13.35;2.12;-8.87;370.14;360.52;-432.12;10.99;9.62;20.61;
08.10.2017 08:11:00;0.04;-0.10;-0.15;-0.17;286.49;13.34;2.89;-8.49;371.14;360.67;-305.85;11.38;10.48;21.86;
08.10.2017 08:12:00;0.02;-0.10;-0.16;-0.18;286.46;13.31;1.65;-8.68;370.53;360.18;-541.11;10.32;10.35;20.67;
08.10.2017 08:13:00;-0.02;-0.10;-0.15;-0.18;286.43;13.28;-1.33;-9.01;371.13;360.25;205.20;7.68;10.88;18.56;
08.10.2017 08:14:00;-0.02;-0.11;-0.16;-0.18;286.39;13.24;-1.28;-9.34;369.94;360.05;-13.64;8.06;9.89;17.95;
08.10.2017 08:15:00;0.00;-0.10;-0.16;-0.17;286.39;13.24;0.07;-9.11;369.74;360.28;208.27;9.18;9.46;18.64;
08.10.2017 08:16:00;0.00;-0.10;-0.19;-0.17;286.38;13.23;0.22;-9.12;367.92;360.10;-592.71;9.34;7.83;17.17;
08.10.2017 08:17:00;0.01;-0.10;-0.19;-0.17;286.38;13.23;0.86;-9.12;368.15;360.33;-1448.68;9.97;7.82;17.79;
08.10.2017 08:18:00;0.04;-0.10;-0.19;-0.17;286.37;13.22;3.31;-8.97;367.66;360.49;-291.79;12.29;7.16;19.45;
08.10.2017 08:19:00;0.05;-0.10;-0.21;-0.17;286.41;13.26;4.30;-8.67;366.55;360.99;-205.08;12.97;5.57;18.54;
08.10.2017 08:20:00;0.05;-0.10;-0.21;-0.17;286.44;13.29;4.18;-8.57;366.82;361.12;-205.53;12.75;5.70;18.44;
08.10.2017 08:21:00;0.07;-0.09;-0.23;-0.17;286.49;13.34;5.53;-8.07;365.64;361.20;-150.55;13.60;4.44;18.04;
08.10.2017 08:22:00;0.08;-0.09;-0.22;-0.17;286.50;13.35;6.27;-7.71;366.14;360.80;-124.39;13.98;5.34;19.32;
08.10.2017 08:23:00;0.03;-0.10;-0.23;-0.17;286.50;13.35;2.80;-8.68;365.60;360.97;-342.11;11.48;4.63;16.11;
08.10.2017 08:24:00;0.00;-0.10;-0.18;-0.17;286.49;13.34;0.21;-8.86;369.32;360.76;581.47;9.06;8.56;17.62;
08.10.2017 08:25:00;0.04;-0.10;-0.19;-0.17;286.51;13.36;3.54;-8.64;368.58;360.98;-399.85;12.19;7.61;19.80;
08.10.2017 08:26:00;0.06;-0.09;-0.21;-0.17;286.54;13.39;4.98;-7.88;366.92;361.40;-168.11;12.85;5.51;18.37;
08.10.2017 08:27:00;0.01;-0.10;-0.22;-0.17;286.53;13.38;1.19;-8.59;366.21;360.96;-925.68;9.78;5.24;15.03;
08.10.2017 08:28:00;0.02;-0.10;-0.25;-0.17;286.58;13.43;1.52;-8.45;365.01;361.23;-611.33;9.98;3.78;13.76;
08.10.2017 08:29:00;0.03;-0.09;-0.27;-0.18;286.63;13.48;2.69;-8.08;363.72;361.08;-309.61;10.77;2.65;13.42;
08.10.2017 08:30:00;0.03;-0.09;-0.27;-0.18;286.64;13.49;2.03;-8.26;363.63;361.03;-430.17;10.28;2.60;12.88;
08.10.2017 08:31:00;0.07;-0.09;-0.25;-0.18;286.65;13.50;5.95;-7.92;365.25;361.25;-137.52;13.87;4.01;17.88;
08.10.2017 08:32:00;0.06;-0.09;-0.25;-0.18;286.65;13.50;4.93;-8.27;364.97;361.33;-170.56;13.20;3.64;16.84;
08.10.2017 08:33:00;0.07;-0.09;-0.22;-0.18;286.61;13.46;5.34;-8.14;366.88;361.11;-161.78;13.48;5.76;19.24;
08.10.2017 08:34:00;0.08;-0.09;-0.22;-0.17;286.57;13.42;6.57;-8.10;366.44;361.07;-125.20;14.67;5.37;20.04;
08.10.2017 08:35:00;0.12;-0.09;-0.22;-0.17;286.57;13.42;9.53;-7.48;366.64;361.44;-79.20;17.01;5.20;22.20;
08.10.2017 08:36:00;0.13;-0.09;-0.21;-0.17;286.54;13.39;10.17;-7.68;367.58;361.29;-77.44;17.85;6.29;24.14;
08.10.2017 08:37:00;0.15;-0.08;-0.16;-0.17;286.55;13.40;12.45;-6.96;370.72;361.58;-55.97;19.40;9.14;28.55;
08.10.2017 08:38:00;0.16;-0.08;-0.18;-0.17;286.56;13.41;12.79;-6.76;369.60;361.67;-53.01;19.55;7.93;27.49;
08.10.2017 08:39:00;0.14;-0.08;-0.19;-0.17;286.55;13.40;11.72;-6.61;368.97;361.63;-56.59;18.34;7.34;25.68;
08.10.2017 08:40:00;0.20;-0.07;-0.17;-0.17;286.54;13.39;16.14;-5.78;370.28;361.48;-36.78;21.92;8.80;30.72;
08.10.2017 08:41:00;0.27;-0.06;-0.16;-0.17;286.57;13.42;21.78;-5.06;370.64;361.97;-23.28;26.83;8.68;35.51;
08.10.2017 08:42:00;0.26;-0.06;-0.17;-0.17;286.59;13.44;21.31;-5.13;370.44;362.17;-24.16;26.44;8.27;34.71;
08.10.2017 08:43:00;0.39;-0.04;-0.18;-0.16;286.63;13.48;31.47;-3.54;369.85;362.92;-11.58;35.01;6.93;41.94;
08.10.2017 08:44:00;0.38;-0.04;-0.19;-0.16;286.63;13.48;30.80;-3.13;369.48;362.67;-10.18;33.93;6.80;40.73;
08.10.2017 08:45:00;0.37;-0.04;-0.20;-0.17;286.63;13.48;30.24;-3.27;368.79;362.48;-10.83;33.51;6.31;39.81;
